domain,left,right,left_total,right_total,left_share,right_share
organicandhealthy.org,0.0,13.0,334894,260132,0.0,4.997462826564975e-5
orgcns.org,25.0,0.0,334894,260132,7.465048642256953e-5,0.0
orlandosentinel.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
orwell.ru,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
ottawacitizen.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ottersandsciencenews.blogspot.ca,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ourfuture.org,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
ourlovefrontier.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
out.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
outlawmorgan.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
overlawyered.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
overpassesforamerica.com,0.0,97.0,334894,260132,0.0,3.7288761090523273e-4
ow.ly,1345.0,206.0,334894,260132,0.0040161961695342405,7.919056479018345e-4
owlcation.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
oxfordstudent.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ozy.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
pagesix.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pajheil.blogspot.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
palmbeachpost.com,7.0,231.0,334894,260132,2.090213619831947e-5,8.880107022588532e-4
palmerreport.com,507.0,1.0,334894,260132,0.00151391186464971,3.84420217428075e-6
PalmerReport.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pamelageller.com,0.0,9.0,334894,260132,0.0,3.459781956852675e-5
pamjonesforliberty.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
panamapapers.sueddeutsche.de,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
paper.duanecutlip.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
paper.li,384.0,445.0,334894,260132,0.001146631471450668,0.0017106699675549337
pastebin.com,0.0,125.0,334894,260132,0.0,4.805252717850937e-4
patch.com,1.0,5.0,334894,260132,2.986019456902781e-6,1.922101087140375e-5
Patch.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
patdollard.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
patents.justia.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
patheos.com,3.0,2.0,334894,260132,8.958058370708343e-6,7.6884043485615e-6
patreon.com,6.0,1.0,334894,260132,1.7916116741416687e-5,3.84420217428075e-6
patribotics.wordpress.com,10.0,0.0,334894,260132,2.9860194569027812e-5,0.0
patrickirelandsreviews.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
PatriotJournalist.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
patriotpost.us,0.0,158.0,334894,260132,0.0,6.073839435363585e-4
patriotsphere.tumblr.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
pau.by,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
paulcraigroberts.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
PaulCraigRoberts.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
PaulReverePress.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
paulsnewsline.blogspot.com,9.0,1.0,334894,260132,2.687417511212503e-5,3.84420217428075e-6
pawar2018.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
paypal.me,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
pbs.org,9.0,3.0,334894,260132,2.687417511212503e-5,1.1532606522842249e-5
pbs.twimg.com,1.0,5.0,334894,260132,2.986019456902781e-6,1.922101087140375e-5
pca.st,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pcworld.com,0.0,11.0,334894,260132,0.0,4.228622391708825e-5
pdora.co,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pe.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pedophilesdownunder.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
peekURL.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
pegasustheatre.org.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pen.org,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
pencenews.tk,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
people.com,2.0,3.0,334894,260132,5.972038913805562e-6,1.1532606522842249e-5
PeopleEmpowermentProgram.org,21.0,0.0,334894,260132,6.270640859495841e-5,0.0
peoplepower.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
PeoplePower.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
peoplespunditdaily.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
peoplesworld.org,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
periscope.tv,139.0,415.0,334894,260132,4.150567045094866e-4,0.0015953439023265112
personalliberty.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
peta.vg,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
petition2congress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
petitions.moveon.org,11.0,0.0,334894,260132,3.2846214025930595e-5,0.0
petitions.signforgood.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
petitions.whitehouse.gov,25.0,78.0,334894,260132,7.465048642256953e-5,2.998477695938985e-4
pewrsr.ch,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
pge.sx,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
phatznewsroom.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
phibetaiota.net,0.0,11.0,334894,260132,0.0,4.228622391708825e-5
phila.legistar.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
philadelphia.cbslocal.com,0.0,16.0,334894,260132,0.0,6.1507234788492e-5
philly.com,6.0,1.0,334894,260132,1.7916116741416687e-5,3.84420217428075e-6
phillyinfocus.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
philosophers-stone.co.uk,0.0,14.0,334894,260132,0.0,5.38188304399305e-5
philstar.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
phoenixbt.weebly.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
phoenixnewtimes.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
photographyisnotacrime.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
photos.google.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
phy.so,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pilotonline.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pin.it,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pinterest.com,1.0,12.0,334894,260132,2.986019456902781e-6,4.6130426091368996e-5
piperatthegatesofpandemonium.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pizzagate-pedophile.beforeitsnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
pizzagate.co.nf,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
pizzagate.com,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
pizzagate.politics.blog,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
pizzagate.wiki,0.0,9.0,334894,260132,0.0,3.459781956852675e-5
pizzagete.co.nf,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
pjmedia.com,0.0,13.0,334894,260132,0.0,4.997462826564975e-5
play.google.com,1.0,2.0,334894,260132,2.986019456902781e-6,7.6884043485615e-6
player.mashpedia.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
player.tritondigital.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pllqt.it,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
plus.google.com,1.0,11.0,334894,260132,2.986019456902781e-6,4.228622391708825e-5
po.st,4.0,46.0,334894,260132,1.1944077827611124e-5,1.768333000169145e-4
pocket.co,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
podbean.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
poetry.hannahsix.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pogo.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
poletical.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
policeprostitutionandpolitics.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
policingproject.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
policy.m4bl.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
politi.co,715.0,28.0,334894,260132,0.0021350039116854887,1.07637660879861e-4
political-heat.blogspot.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
politicalaction.news,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
politicaldig.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
politicaledu.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
politicalhat.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
politicalislam.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
politicallyshort.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
politicalmayhem.news,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
politicalnewsreview.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
politicalstorm.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
politicalvelcraft.org,0.0,11.0,334894,260132,0.0,4.228622391708825e-5
politicalwire.com,3.0,1.0,334894,260132,8.958058370708343e-6,3.84420217428075e-6
politico.com,328.0,49.0,334894,260132,9.794143818641122e-4,1.8836590653975674e-4
politico.eu,13.0,2.0,334894,260132,3.881825293973615e-5,7.6884043485615e-6
politicususa.com,389.0,95.0,334894,260132,0.001161561568735182,3.651992065566712e-4
politifact.com,6.0,2.0,334894,260132,1.7916116741416687e-5,7.6884043485615e-6
politota.dirty.ru,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
poll.qu.edu,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
pollyproducts.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
popularmilitary.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
post-gazette.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
postcardresistance.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
powerlineblog.com,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
ppjg.me,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
prayercallamerica.blogspot.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
predictit.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
premierchristianradio.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
prepareforchange.net,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
pressgazette.co.uk,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
pressofatlanticcity.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
presstv.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
presterity.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
preview.tinyurl.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
pri.org,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
prisonplanet.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
prlog.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
prnewswire.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
prntly.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
proffer.us,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
progressivelibrariansguild.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
project-black.com,6.0,0.0,334894,260132,1.7916116741416687e-5,0.0
project-syndicate.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
propeller.la,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
prophecyandpollution.wordpress.com,8.0,0.0,334894,260132,2.3888155655222248e-5,0.0
propublica.org,26.0,1.0,334894,260132,7.76365058794723e-5,3.84420217428075e-6
protrump45.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
proudemocrat.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
providencejournal.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
prsx.info,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
prt.st,63.0,0.0,334894,260132,1.8811922578487522e-4,0.0
psmag.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
psychcentral.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
psychologytoday.com,2.0,2.0,334894,260132,5.972038913805562e-6,7.6884043485615e-6
publicintegrity.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
publicnewsservice.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
publico.es,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
publicpolicypolling.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
publictopic.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
publiuspig.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
puppetstringnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
qklnk.co,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
qmtwindchimes.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
qshabazz.typeform.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
quantumfluxnewsservice.com,0.0,41.0,334894,260132,0.0,1.5761228914551074e-4
quiltednorthern.bandcamp.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
quora.com,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
qz.com,8.0,0.0,334894,260132,2.3888155655222248e-5,0.0
qza.me,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
rachelmurphyazzara.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
racked.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
radicalteacher.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
radio.therightstuff.biz,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
radiobubble.radiojar.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
radiofradio.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
radiofree.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
radioon.out.airtime.pro:8000,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
radioopensource.org,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
rafapal.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rallyzine.wordpress.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
randomhouse.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
randompublicjournal.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ranker.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ranktribe.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rasmussenreports.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
ratical.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rawprogressive.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rawstory.com,146.0,22.0,334894,260132,4.3595884070780607e-4,8.45724478341765e-5
rbl.ms,7.0,2.0,334894,260132,2.090213619831947e-5,7.6884043485615e-6
read.bi,14.0,0.0,334894,260132,4.180427239663894e-5,0.0
readersupportednews.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
realandyisms.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
realclearpolitics.com,1.0,77.0,334894,260132,2.986019456902781e-6,2.960035674196177e-4
realfarrahgray.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
realitieswatch.com,0.0,122.0,334894,260132,0.0,4.689926652622515e-4
realkylemorris.com,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
realliberalchristianchurch.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
realtimepolitics.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
reason.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
reclaimourrepublic.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
recode.net,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
recorder.ca,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
recordnet.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
redalertpolitics.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
redbubble.com,17.0,1.0,334894,260132,5.076233076734728e-5,3.84420217428075e-6
reddit.com,10.0,362.0,334894,260132,2.9860194569027812e-5,0.0013916011870896315
redef.it,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
redflagnews.com,0.0,9.0,334894,260132,0.0,3.459781956852675e-5
redice.tv,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
redpanels.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
redpepper.org.uk,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
redpilledalpha.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
redriverchronicle.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
redstate.com,1.0,17.0,334894,260132,2.986019456902781e-6,6.535143696277275e-5
redstatewatcher.com,0.0,13.0,334894,260132,0.0,4.997462826564975e-5
ref.gl,26.0,0.0,334894,260132,7.76365058794723e-5,0.0
refinery29.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
refugeeresettlementwatch.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
refusefascism.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
religionnews.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
renegadebroadcasting.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
renegadetribune.com,0.0,24.0,334894,260132,0.0,9.226085218273799e-5
rense.com,0.0,58.0,334894,260132,0.0,2.2296372610828348e-4
repeaterbooks.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
resistancecalendar.org,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
ResistanceCalendar.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
RESISTANCECALENDAR.ORG,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
resistancemanual.org,10.0,0.0,334894,260132,2.9860194569027812e-5,0.0
resistancenearme.org,23.0,0.0,334894,260132,6.867844750876397e-5,0.0
resistanceradio.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
resistancereport.com,27.0,0.0,334894,260132,8.06225253363751e-5,0.0
resistances.be,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
resistancetimes.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
resistfromday1.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
resistlist.co.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
resistmedia.org,14.0,0.0,334894,260132,4.180427239663894e-5,0.0
resistnecklace.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
rethinkingschools.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
returnofkings.com,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
returntoorder.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
reut.rs,46.0,63.0,334894,260132,1.3735689501752794e-4,2.4218473697968724e-4
reuters.com,46.0,20.0,334894,260132,1.3735689501752794e-4,7.6884043485615e-5
reuters.tv,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
revcom.us,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
revealnews.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
revengeoftheherd.com,0.0,12.0,334894,260132,0.0,4.6130426091368996e-5
reverbnation.com,400.0,6.0,334894,260132,0.0011944077827611124,2.3065213045684498e-5
reverbpress.com,26.0,0.0,334894,260132,7.76365058794723e-5,0.0
revolutions2040.com,0.0,12.0,334894,260132,0.0,4.6130426091368996e-5
revote.info,10.0,0.0,334894,260132,2.9860194569027812e-5,0.0
revote2016.org,6.0,0.0,334894,260132,1.7916116741416687e-5,0.0
Revote2017.org,23.0,0.0,334894,260132,6.867844750876397e-5,0.0
ReVOTE2017.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rewire.link,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
rgj.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
richardjEvans.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
richardsullivan4congress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rickwells.us,1.0,30.0,334894,260132,2.986019456902781e-6,1.1532606522842249e-4
rightalertspolls.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightdaily.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightmi.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightpatriots.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightpundits.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightwingart.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rightwingnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightwingtribune.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rightwingwatch.org,1.0,4.0,334894,260132,2.986019456902781e-6,1.5376808697123e-5
ripittoshreds.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
ripl.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
riseupforstudents.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Rita.How,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
riverfronttimes.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
riverteethjournal.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
roanoke.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
robbell.podbean.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
robertreich.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
robertscribbler.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
robinhoodrevival.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
robocup-press.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
rol.st,8.0,0.0,334894,260132,2.3888155655222248e-5,0.0
rollingout.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rollingstone.com,11.0,1.0,334894,260132,3.2846214025930595e-5,3.84420217428075e-6
romper.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ronaldwederfoort.wordpress.com,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
roseswiggingyobs.wordpress.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
rrwolfgang.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
rsbn.tv,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
RSBN.TV,0.0,21.0,334894,260132,0.0,8.072824565989575e-5
rss.cnn.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
rssdata.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rt.com,6.0,178.0,334894,260132,1.7916116741416687e-5,6.842679870219735e-4
rtvslo.si,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
rubenmajor.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
runnersworld.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
rushlimbaugh.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
russia-insider.com,0.0,13.0,334894,260132,0.0,4.997462826564975e-5
Russianbrides.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rviv.ly,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
rx4nails.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
s.al.com,3.0,5.0,334894,260132,8.958058370708343e-6,1.922101087140375e-5
s.cleveland.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
s.mlive.com,54.0,1.0,334894,260132,1.612450506727502e-4,3.84420217428075e-6
s.nj.com,3.0,6.0,334894,260132,8.958058370708343e-6,2.3065213045684498e-5
s.nola.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
s.oregonlive.com,4.0,1.0,334894,260132,1.1944077827611124e-5,3.84420217428075e-6
s2.postimg.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
s22.postimg.org,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
s29.postimg.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
sacb.ee,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
sacbee.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
sacredresist.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
SAFRPSA.org,0.0,107.0,334894,260132,0.0,4.1132963264804023e-4
saintpaulpioneerpress.mn.newsmemory.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
saintpetersblog.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
